,image,caption,ko_captions
5210,2115849046_2aa9fa8d13.jpg,A brown dog running on shore with a boat in the background .,배경에 보트가있는 해안에서 달리는 갈색 개.
5211,2115849046_2aa9fa8d13.jpg,A brown dog runs near the water .,갈색 개가 물 근처에서 달린다.
5212,2115849046_2aa9fa8d13.jpg,A dog is running on the grass beside a boat on the river .,개가 강에있는 보트 옆에 잔디에서 달려갑니다.
5213,2115849046_2aa9fa8d13.jpg,A large orange dog runs through the grass by the water where a large boat is sailing in the background .,큰 오렌지 개는 큰 보트가 배경에서 항해하는 물에 의해 잔디를 통과합니다.
5214,2115849046_2aa9fa8d13.jpg,The dog is running in the grass next to the water .,개는 물 옆 잔디에서 달리고 있습니다.
5215,2116316160_d5fa7abdc3.jpg,A blond dog with floppy ears runs toward the camera .,플로피 귀를 가진 금발의 개가 카메라쪽으로 향합니다.
5216,2116316160_d5fa7abdc3.jpg,A blonde dog runs through the grass .,금발의 개가 풀을 뚫고 있습니다.
5217,2116316160_d5fa7abdc3.jpg,A dog is running toward the camera .,개가 카메라쪽으로 달려 가고 있습니다.
5218,2116316160_d5fa7abdc3.jpg,A golden haired dog is turning direction through low straw grass .,황금 머리가 짚 풀을 통해 방향을 돌리고 있습니다.
5219,2116316160_d5fa7abdc3.jpg,The dog runs towards the camera in a field .,개는 필드에서 카메라쪽으로 달려갑니다.
5220,2116444946_1f5d1fe5d1.jpg,A girl is standing outdoors with her hair blowing everywhere .,소녀는 머리카락이 사방에 불어 타고 야외에 서 있습니다.
5221,2116444946_1f5d1fe5d1.jpg,a girl lets her hair blow in the wind .,소녀는 그녀의 머리카락이 바람에 날려 버립니다.
5222,2116444946_1f5d1fe5d1.jpg,A girls brown hair is thrashed by the wind .,소녀 갈색 머리카락은 바람에 튀어 나옵니다.
5223,2116444946_1f5d1fe5d1.jpg,A smiling young woman is shown from the shoulders up with her long hair blowing in the wind .,그녀의 긴 머리카락이 바람에 불어 오는 동안 어깨에서 웃는 젊은 여성이 나타납니다.
5224,2116444946_1f5d1fe5d1.jpg,Smiling girl with brown hair blowing in air .,갈색 머리가 공중에 불고 웃는 소녀.
5225,2119302248_72493d458c.jpg,A woman wearing a mock ancient Egyptian headdress .,고대 이집트의 머리 장식을 조롱하는 여성.
5226,2119302248_72493d458c.jpg,"A woman wearing glasses , large hoop earrings , and a hooded piece on her head .","안경, 큰 후프 귀걸이 및 머리에 후드 조각을 착용 한 여성."
5227,2119302248_72493d458c.jpg,A woman wears an Egytian-like headdress .,한 여성은 이집트와 같은 머리 장식을 착용합니다.
5228,2119302248_72493d458c.jpg,a woman wears her glasses .,여자가 안경을 입는다.
5229,2119302248_72493d458c.jpg,The woman in glasses is wearing a black headdress .,안경을 쓴 여자는 검은 머리 장식을 입고 있습니다.
5230,2119660490_ce0d4d1f73.jpg,"A brown dog is laying on his side on a beige carpet , with a green object in the foreground .",갈색 개가 베이지 색 카펫 위에 옆구리에 누워 전경에 녹색 물체가 있습니다.
5231,2119660490_ce0d4d1f73.jpg,A brown dog is laying on its back on a white carpet with a green ball on it .,갈색 개가 녹색 공이있는 흰색 카펫 위에 뒤에 누워 있습니다.
5232,2119660490_ce0d4d1f73.jpg,A brown dog is rolling on its back on a carpet with several green toys nearby .,갈색 개가 카펫 위에 뒤쪽으로 굴러 가고 있습니다.
5233,2119660490_ce0d4d1f73.jpg,A dog lies on its back on a dog bed .,개는 개 침대 위에 놓여 있습니다.
5234,2119660490_ce0d4d1f73.jpg,The dog is laying on its back near a green ball .,개는 녹색 공 근처에 등을 대고 있습니다.
5235,211981411_e88b8043c2.jpg,A hummer is driving through a mud puddle several feet deep .,Hummer는 몇 피트 깊이의 진흙 웅덩이를 통해 운전하고 있습니다.
5236,211981411_e88b8043c2.jpg,An old dusty car is half way in the brown water .,오래된 먼지가 많은 차는 갈색 물에 반쯤 있습니다.
5237,211981411_e88b8043c2.jpg,An old jeep partially submerged in water,오래된 지프가 부분적으로 물에 잠겼습니다
5238,211981411_e88b8043c2.jpg,Dirty car in body of water,물의 몸에 더러운 차
5239,211981411_e88b8043c2.jpg,The dirty vehicle is caught in a flood .,더러운 차량은 홍수에 갇혀 있습니다.
5240,2120383553_5825333a3f.jpg,A girl wrings out a wet shirt .,소녀가 젖은 셔츠를 짜냅니다.
5241,2120383553_5825333a3f.jpg,A girl wearing green twists something in her hands .,녹색을 입은 소녀는 그녀의 손에 무언가를 비틀어줍니다.
5242,2120383553_5825333a3f.jpg,A little girl in a green outfit wringing out an orange rag .,주황색 걸레를 짜는 녹색 복장을 입은 어린 소녀.
5243,2120383553_5825333a3f.jpg,A young girl plays outside .,어린 소녀가 밖에서 놀아요.
5244,2120383553_5825333a3f.jpg,The little girl in the green outfit is playing with a piece of orange material .,녹색 복장의 어린 소녀는 주황색 재료를 가지고 놀고 있습니다.
5245,2120411340_104eb610b1.jpg,A dog and a cow are on a rocky slope .,개와 소가 바위가 많은 경사면에 있습니다.
5246,2120411340_104eb610b1.jpg,A dog and a cow are standing on a hillside .,개와 소가 언덕에 서 있습니다.
5247,2120411340_104eb610b1.jpg,A white dog looks at a nervous cow in a mountain setting .,흰 개는 산 환경에서 긴장한 소를 봅니다.
5248,2120411340_104eb610b1.jpg,A white dog stands in front of a cow that has its head down and horns directed at the dog .,흰 개가 머리를 아래로 내리고 뿔이 개를 향한 젖소 앞에 서 있습니다.
5249,2120411340_104eb610b1.jpg,Two dogs are in a grassy area .,두 마리의 개가 잔디밭에 있습니다.
5250,2120469056_7a738413be.jpg,a boy in green shorts swims past a boy in black shorts in an outdoor pool .,녹색 반바지를 입은 소년은 야외 수영장에서 검은 반바지로 소년을 지나서 수영합니다.
5251,2120469056_7a738413be.jpg,Two boys swim on a sunny day .,두 소년이 화창한 날에 수영합니다.
5252,2120469056_7a738413be.jpg,Two children swimming in green water .,녹색 물에서 수영하는 두 아이.
5253,2120469056_7a738413be.jpg,Two young boys swim and play in an outdoor fountain .,두 명의 어린 소년이 야외 분수에서 수영하고 놀아요.
5254,2120469056_7a738413be.jpg,Two young boys swimming in a pool of green water .,녹색 물 수영장에서 수영하는 두 어린 소년.
5255,2120571547_05cd56de85.jpg,A woman in black sitting on a train .,기차에 앉아 검은 여자.
5256,2120571547_05cd56de85.jpg,A woman is stretching he legs across three seats on a subway train .,한 여성이 지하철 열차에서 3 석을 가로 질러 다리를 뻗고 있습니다.
5257,2120571547_05cd56de85.jpg,A woman sites with her feet on the seats in a subway car .,지하철 차량의 좌석에 발을 가진 여자 사이트.
5258,2120571547_05cd56de85.jpg,Two women in winter clothes ride in a subway car with orange and yellow seats .,겨울 옷을 입은 두 여성은 오렌지와 노란 좌석이있는 지하철 차를 타고 타십시오.
5259,2120571547_05cd56de85.jpg,Two women sit on a city train .,두 명의 여성이 도시 기차에 앉아 있습니다.
5260,2121140070_a09644550b.jpg,A group of people are playing with a large red ring .,한 무리의 사람들이 큰 빨간 반지를 가지고 놀고 있습니다.
5261,2121140070_a09644550b.jpg,A group of people gather on the grass field and throw a pink hoop .,한 무리의 사람들이 잔디밭에 모여 분홍색 후프를 던집니다.
5262,2121140070_a09644550b.jpg,A group of people in a large yard toss a disc .,큰 마당에있는 한 무리의 사람들이 디스크를 던집니다.
5263,2121140070_a09644550b.jpg,kids play ultimate Frisbee .,아이들은 Ultimate Frisbee를합니다.
5264,2121140070_a09644550b.jpg,Men playing with a red ring out in the field .,현장에서 빨간 반지를 가지고 노는 남자.
5265,2121357310_f8235311da.jpg,A boy in a swimsuit slides along a stretch of wet plastic .,수영복을 입은 소년은 젖은 플라스틱을 따라 미끄러집니다.
5266,2121357310_f8235311da.jpg,A boy slides down a water slide as another boy runs past .,다른 소년이지나 가면서 소년이 워터 슬라이드를 미끄러 뜨립니다.
5267,2121357310_f8235311da.jpg,A man in black shorts is sliding on a tarp .,검은 반바지를 입은 남자가 방수포에 미끄러 져 들어가고 있습니다.
5268,2121357310_f8235311da.jpg,Boy in black shorts sliding on black surface covered with water with green trees in the background .,검은 색 반바지에있는 소년은 검은 표면에 미끄러 져 물로 덮여 녹색 나무가있는 물로 덮여 있습니다.
5269,2121357310_f8235311da.jpg,Boy sliding on a wet plastic surface,젖은 플라스틱 표면에 미끄러짐
5270,2123932281_1a4fd38455.jpg,A girl wearing a halter top eats cake at a table .,고삐 상단을 입은 소녀는 테이블에서 케이크를 먹습니다.
5271,2123932281_1a4fd38455.jpg,a little girl holds up her plate .,어린 소녀가 접시를 들고 있습니다.
5272,2123932281_1a4fd38455.jpg,A little girl is eating cake and strawberries at a wooden table .,어린 소녀가 나무 테이블에서 케이크와 딸기를 먹고 있습니다.
5273,2123932281_1a4fd38455.jpg,A young girl sits at a table and eats .,어린 소녀가 테이블에 앉아 먹습니다.
5274,2123932281_1a4fd38455.jpg,The little girl is eating outdoors .,어린 소녀는 야외에서 먹고 있습니다.
5275,2124040721_bffc0a091a.jpg,An older man with white hair a blue jacket and a bright red hat .,하얀 머리카락을 가진 나이 많은 남자 파란 재킷과 밝은 빨간 모자.
5276,2124040721_bffc0a091a.jpg,An old man wearing a red hat and black raincoat .,빨간 모자와 검은 비옷을 입은 노인.
5277,2124040721_bffc0a091a.jpg,An old man with white hair in a red hat,붉은 모자에 흰 머리를 가진 노인
5278,2124040721_bffc0a091a.jpg,A person is a red hat and winter jacket is looking into the distance .,사람은 붉은 모자이고 겨울 재킷은 거리를 바라보고 있습니다.
5279,2124040721_bffc0a091a.jpg,A person with gray hair wears a red hat and watches it snow .,회색 머리카락을 가진 사람은 빨간 모자를 쓰고 눈을 봅니다.
5280,2125216241_5b265a2fbc.jpg,A blue and white sailboat sits by a dock .,파란색과 흰색 범선은 도크 옆에 있습니다.
5281,2125216241_5b265a2fbc.jpg,A few people park their boat at a dock .,몇몇 사람들은 선착장에 보트를 주차합니다.
5282,2125216241_5b265a2fbc.jpg,Three men stand atop a boat from Seattle Washington .,세 남자가 시애틀 워싱턴에서 보트 위에 서 있습니다.
5283,2125216241_5b265a2fbc.jpg,Three people are standing on the dock of a boat looking at something off camera .,세 사람이 카메라에서 무언가를보고있는 보트 도크에 서 있습니다.
5284,2125216241_5b265a2fbc.jpg,Three people stand on a boat that is docked .,세 사람이 도킹 된 보트에 서 있습니다.
5285,2125454445_5c5c4bf906.jpg,A black and white dog in a dog-shirt carrying a long piece of wood .,긴 나무 조각을 들고 개 셔츠에 흑백 개.
5286,2125454445_5c5c4bf906.jpg,A black and white dog in a plaid coat is carrying a very long stick .,격자 무늬 코트의 흑백 개는 매우 긴 막대기를 가지고 있습니다.
5287,2125454445_5c5c4bf906.jpg,A black and white dog on a leash is wearing a plaid outfit .,가죽 끈에 흑백 개가 격자 무늬 복장을 입고 있습니다.
5288,2125454445_5c5c4bf906.jpg,A small black and white dog on a leash wearing a shirt carrying a large stick .,큰 막대기를 들고 셔츠를 입고 가죽 끈에 작은 흑백 개.
5289,2125454445_5c5c4bf906.jpg,A small dog plays with a very big limb .,작은 개는 매우 큰 사지로 재생됩니다.
5290,2125626631_a4b63af97e.jpg,A dog catching a Frisbee .,프리즈비를 잡는 개.
5291,2125626631_a4b63af97e.jpg,A dog makes a faithful leap to catch a green and black Frisbee in his mouth .,개는 입에 녹색과 검은 색 프리즈 비를 잡기 위해 충실한 도약을합니다.
5292,2125626631_a4b63af97e.jpg,A leaping dog catches a green and black Frisbee .,도약하는 개는 녹색과 검은 색 프리즈 비를 잡습니다.
5293,2125626631_a4b63af97e.jpg,A white dog is airborne whilst catching a green toy .,흰 개는 녹색 장난감을 잡는 동안 공중에 있습니다.
5294,2125626631_a4b63af97e.jpg,Small dog jumps sideways to catch a soft disc .,작은 개가 옆으로 점프하여 부드러운 디스크를 잡습니다.
5295,2126950128_74a4882658.jpg,A woman in gray is smoking a cigarette .,회색의 한 여성은 담배를 피우고 있습니다.
5296,2126950128_74a4882658.jpg,A woman with a black bag is smoking a cigarette,검은 가방을 가진 여자는 담배를 피우고 있습니다.
5297,2126950128_74a4882658.jpg,Lady with red hair in jeans and grey sweater holding a cigarette .,청바지에 붉은 머리를 가진 여성과 담배를 들고 회색 스웨터.
5298,2126950128_74a4882658.jpg,The redheaded woman holds her purse while putting a cigarette in her mouth .,붉은 머리 여자는 그녀의 입에 담배를 넣는 동안 지갑을 들고 있습니다.
5299,2126950128_74a4882658.jpg,The woman holding a black purse is smoking a cigarette .,검은 지갑을 들고있는 여자는 담배를 피우고 있습니다.
5300,2127031632_77505e4218.jpg,A child in a red jacket sitting on a red disk in the snow .,눈 속의 빨간 디스크에 앉아 빨간 재킷을 입은 아이.
5301,2127031632_77505e4218.jpg,A child on a red disc sled slides down a small snow-covered hill .,빨간 디스크 썰매에있는 아이는 작은 눈 덮인 언덕 아래로 미끄러 져 들어갑니다.
5302,2127031632_77505e4218.jpg,A child sits on a red disc in the snow .,아이는 눈 속의 빨간색 디스크에 앉아 있습니다.
5303,2127031632_77505e4218.jpg,A child wearing a helmet is sitting on a red sled outside in the snow .,헬멧을 착용 한 아이가 눈 속의 외부의 빨간 썰매에 앉아 있습니다.
5304,2127031632_77505e4218.jpg,a small child sleeding down a snowy hill wearing a blue helmet,파란색 헬멧을 착용 한 눈 덮인 언덕을 썰어 두는 작은 아이
